                       x                       y                  E(x,y)
  6.8686868686868696E-01  5.3535353535353536E-01  1.0672776068350008E-03
  6.9696969696969702E-01  5.3535353535353536E-01  1.0839967401061069E-03
  7.0707070707070718E-01  5.3535353535353536E-01  1.0965424503397124E-03
  7.1717171717171724E-01  5.3535353535353536E-01  1.1048758661881585E-03
  7.2727272727272729E-01  5.3535353535353536E-01  1.1089741586098334E-03
  7.3737373737373746E-01  5.3535353535353536E-01  1.1088337501547389E-03
  7.4747474747474751E-01  5.3535353535353536E-01  1.1044681206422292E-03
  7.5757575757575768E-01  5.3535353535353536E-01  1.0959092377309980E-03
  7.6767676767676774E-01  5.3535353535353536E-01  1.0832068740853811E-03
  7.7777777777777779E-01  5.3535353535353536E-01  1.0664282819064822E-03
  7.8787878787878796E-01  5.3535353535353536E-01  1.0456589373404835E-03
  7.9797979797979801E-01  5.3535353535353536E-01  1.0210006037921972E-03
  8.0808080808080818E-01  5.3535353535353536E-01  9.9257330089087066E-04
  8.1818181818181823E-01  5.3535353535353536E-01  9.6051206660722707E-04
  8.2828282828282840E-01  5.3535353535353536E-01  9.2496971936828801E-04
  8.3838383838383845E-01  5.3535353535353536E-01  8.8611291221020981E-04
  8.4848484848484851E-01  5.3535353535353536E-01  8.4412498070649423E-04
  8.5858585858585867E-01  5.3535353535353536E-01  7.9920209364632740E-04
  8.6868686868686873E-01  5.3535353535353536E-01  7.5155541550497363E-04
  8.7878787878787890E-01  5.3535353535353536E-01  7.0140802275778518E-04
  8.8888888888888895E-01  5.3535353535353536E-01  6.4899596998925968E-04
  8.9898989898989912E-01  5.3535353535353536E-01  5.9456608676771285E-04
  9.0909090909090917E-01  5.3535353535353536E-01  5.3837622617389507E-04
  9.1919191919191923E-01  5.3535353535353536E-01  4.8069335802038816E-04
  9.2929292929292939E-01  5.3535353535353536E-01  4.2179384471818706E-04
  9.3939393939393945E-01  5.3535353535353536E-01  3.6196095138619138E-04
  9.4949494949494961E-01  5.3535353535353536E-01  3.0148593713351965E-04
  9.5959595959595967E-01  5.3535353535353536E-01  2.4066453879341537E-04
  9.6969696969696972E-01  5.3535353535353536E-01  1.7979891633412108E-04
  9.7979797979797989E-01  5.3535353535353536E-01  1.1919359686339264E-04
  9.8989898989898994E-01  5.3535353535353536E-01  5.9157386408233213E-05
  1.0000000000000000E+00  5.3535353535353536E-01  3.1010081190764673E-27
  0.0000000000000000E+00  5.4545454545454553E-01  0.0000000000000000E+00
  1.0101010101010102E-02  5.4545454545454553E-01  7.8173094658741198E-05
  2.0202020202020204E-02  5.4545454545454553E-01  1.5460277342523997E-04
  3.0303030303030304E-02  5.4545454545454553E-01  2.2906873194806094E-04
  4.0404040404040407E-02  5.4545454545454553E-01  3.0135314606231700E-04
  5.0505050505050511E-02  5.4545454545454553E-01  3.7124193663314509E-04
  6.0606060606060608E-02  5.4545454545454553E-01  4.3852588769931357E-04
  7.0707070707070718E-02  5.4545454545454553E-01  5.0300180036250944E-04
  8.0808080808080815E-02  5.4545454545454553E-01  5.6447363528380431E-04
  9.0909090909090912E-02  5.4545454545454553E-01  6.2275338836718670E-04
  1.0101010101010102E-01  5.4545454545454553E-01  6.7766241715570060E-04
  1.1111111111111112E-01  5.4545454545454553E-01  7.2903187336155592E-04
  1.2121212121212122E-01  5.4545454545454553E-01  7.7670428259170332E-04
  1.3131313131313133E-01  5.4545454545454553E-01  8.2053354606689800E-04
  1.4141414141414144E-01  5.4545454545454553E-01  8.6038662497220830E-04
  1.5151515151515152E-01  5.4545454545454553E-01  8.9614334080812344E-04
  1.6161616161616163E-01  5.4545454545454553E-01  9.2769783856745398E-04
  1.7171717171717174E-01  5.4545454545454553E-01  9.5495853568362636E-04
  1.8181818181818182E-01  5.4545454545454553E-01  9.7784899556774599E-04
  1.9191919191919193E-01  5.4545454545454553E-01  9.9630834016155930E-04
  2.0202020202020204E-01  5.4545454545454553E-01  1.0102912761672206E-03
  2.1212121212121213E-01  5.4545454545454553E-01  1.0197691362753406E-03
  2.2222222222222224E-01  5.4545454545454553E-01  1.0247289612455022E-03
  2.3232323232323235E-01  5.4545454545454553E-01  1.0251751903991833E-03
  2.4242424242424243E-01  5.4545454545454553E-01  1.0211278380639558E-03
  2.5252525252525254E-01  5.4545454545454553E-01  1.0126247369750014E-03
  2.6262626262626265E-01  5.4545454545454553E-01  9.9971894335760766E-04
  2.7272727272727276E-01  5.4545454545454553E-01  9.8248138170273789E-04
  2.8282828282828287E-01  5.4545454545454553E-01  9.6099763831688828E-04
  2.9292929292929293E-01  5.4545454545454553E-01  9.3537086016975848E-04
  3.0303030303030304E-01  5.4545454545454553E-01  9.0571806945614387E-04
  3.1313131313131315E-01  5.4545454545454553E-01  8.7217323455494617E-04
  3.2323232323232326E-01  5.4545454545454553E-01  8.3488315101138419E-04
  3.3333333333333337E-01  5.4545454545454553E-01  7.9401069883897665E-04
  3.4343434343434348E-01  5.4545454545454553E-01  7.4973026159216394E-04
  3.5353535353535359E-01  5.4545454545454553E-01  7.0223121562996223E-04
  3.6363636363636365E-01  5.4545454545454553E-01  6.5171290897859621E-04
  3.7373737373737376E-01  5.4545454545454553E-01  5.9838828491673814E-04
  3.8383838383838387E-01  5.4545454545454553E-01  5.4247867972286913E-04
  3.9393939393939398E-01  5.4545454545454553E-01  4.8421719587526387E-04
  4.0404040404040409E-01  5.4545454545454553E-01  4.2384385592689764E-04
  4.1414141414141420E-01  5.4545454545454553E-01  3.6160815198163011E-04
  4.2424242424242425E-01  5.4545454545454553E-01  2.9776512759245425E-04
  4.3434343434343436E-01  5.4545454545454553E-01  2.3257671340262649E-04
  4.4444444444444448E-01  5.4545454545454553E-01  1.6630889220786742E-04
  4.5454545454545459E-01  5.4545454545454553E-01  9.9232040024889749E-05
  4.6464646464646470E-01  5.4545454545454553E-01  3.1618630254025606E-05
  4.7474747474747481E-01  5.4545454545454553E-01  3.6256534764135290E-05
  4.8484848484848486E-01  5.4545454545454553E-01  1.0411911110623615E-04
  4.9494949494949497E-01  5.4545454545454553E-01  1.7169402907300403E-04
  5.0505050505050508E-01  5.4545454545454553E-01  2.3870959839324509E-04
  5.1515151515151525E-01  5.4545454545454553E-01  3.0489487123041989E-04
  5.2525252525252530E-01  5.4545454545454553E-01  3.6998507874437081E-04
  5.3535353535353536E-01  5.4545454545454553E-01  4.3371793978702063E-04
  5.4545454545454553E-01  5.4545454545454553E-01  4.9583964600575365E-04
  5.5555555555555558E-01  5.4545454545454553E-01  5.5610103658196991E-04
  5.6565656565656575E-01  5.4545454545454553E-01  6.1426322497511318E-04
  5.7575757575757580E-01  5.4545454545454553E-01  6.7009425842178732E-04
  5.8585858585858586E-01  5.4545454545454553E-01  7.2337413086024152E-04
  5.9595959595959602E-01  5.4545454545454553E-01  7.7389170846122455E-04
  6.0606060606060608E-01  5.4545454545454553E-01  8.2144970464826533E-04
  6.1616161616161624E-01  5.4545454545454553E-01  8.6586102682793928E-04
  6.2626262626262630E-01  5.4545454545454553E-01  9.0695456025414480E-04
  6.3636363636363646E-01  5.4545454545454553E-01  9.4457025476442412E-04
  6.4646464646464652E-01  5.4545454545454553E-01  9.7856599999600682E-04
  6.5656565656565657E-01  5.4545454545454553E-01  1.0088116185953849E-03
  6.6666666666666674E-01  5.4545454545454553E-01  1.0351961777531906E-03
  6.7676767676767680E-01  5.4545454545454553E-01  1.0576218915561157E-03
  6.8686868686868696E-01  5.4545454545454553E-01  1.0760106534731576E-03
  6.9696969696969702E-01  5.4545454545454553E-01  1.0902990277751234E-03
  7.0707070707070718E-01  5.4545454545454553E-01  1.1004430421397930E-03
  7.1717171717171724E-01  5.4545454545454553E-01  1.1064148287192065E-03
  7.2727272727272729E-01  5.4545454545454553E-01  1.1082055547691407E-03
  7.3737373737373746E-01  5.4545454545454553E-01  1.1058234258395129E-03
  7.4747474747474751E-01  5.4545454545454553E-01  1.0992953174906958E-03
  7.5757575757575768E-01  5.4545454545454553E-01  1.0886654622238969E-03
  7.6767676767676774E-01  5.4545454545454553E-01  1.0739963912917649E-03
  7.7777777777777779E-01  5.4545454545454553E-01  1.0553679235394088E-03
  7.8787878787878796E-01  5.4545454545454553E-01  1.0328774915426006E-03
  7.9797979797979801E-01  5.4545454545454553E-01  1.0066396793056726E-03
  8.0808080808080818E-01  5.4545454545454553E-01  9.7678546528467925E-04
  8.1818181818181823E-01  5.4545454545454553E-01  9.4346285985455621E-04
  8.2828282828282840E-01  5.4545454545454553E-01  9.0683464328781974E-04
  8.3838383838383845E-01  5.4545454545454553E-01  8.6708025951594302E-04
  8.4848484848484851E-01  5.4545454545454553E-01  8.2439230185022956E-04
  8.5858585858585867E-01  5.4545454545454553E-01  7.7897902283397848E-04
  8.6868686868686873E-01  5.4545454545454553E-01  7.3106053440791751E-04
  8.7878787878787890E-01  5.4545454545454553E-01  6.8087088639153285E-04
  8.8888888888888895E-01  5.4545454545454553E-01  6.2865491490849952E-04
  8.9898989898989912E-01  5.4545454545454553E-01  5.7466936485564416E-04
  9.0909090909090917E-01  5.4545454545454553E-01  5.1918038007764953E-04
  9.1919191919191923E-01  5.4545454545454553E-01  4.6246431978255780E-04
  9.2929292929292939E-01  5.4545454545454553E-01  4.0480476456604381E-04
  9.3939393939393945E-01  5.4545454545454553E-01  3.4649444822781140E-04
  9.4949494949494961E-01  5.4545454545454553E-01  2.8783048017348370E-04
  9.5959595959595967E-01  5.4545454545454553E-01  2.2911826481631156E-04
  9.6969696969696972E-01  5.4545454545454553E-01  1.7066487974752855E-04
  9.7979797979797989E-01  5.4545454545454553E-01  1.1278414505892415E-04
  9.8989898989898994E-01  5.4545454545454553E-01  5.5789934414585913E-05
  1.0000000000000000E+00  5.4545454545454553E-01  3.0505146654138558E-27
  0.0000000000000000E+00  5.5555555555555558E-01  0.0000000000000000E+00
  1.0101010101010102E-02  5.5555555555555558E-01  7.9416864152633836E-05
  2.0202020202020204E-02  5.5555555555555558E-01  1.5677961143050522E-04
  3.0303030303030304E-02  5.5555555555555558E-01  2.3188283697010974E-04
  4.0404040404040407E-02  5.5555555555555558E-01  3.0452378418126578E-04
  5.0505050505050511E-02  5.5555555555555558E-01  3.7450332816386022E-04
  6.0606060606060608E-02  5.5555555555555558E-01  4.4162739491674215E-04
  7.0707070707070718E-02  5.5555555555555558E-01  5.0570792655739926E-04
  8.0808080808080815E-02  5.5555555555555558E-01  5.6656398239947629E-04
  9.0909090909090912E-02  5.5555555555555558E-01  6.2402299611554509E-04
  1.0101010101010102E-01  5.5555555555555558E-01  6.7792126888486213E-04
  1.1111111111111112E-01  5.5555555555555558E-01  7.2810566753569279E-04
  1.2121212121212122E-01  5.5555555555555558E-01  7.7443351551573583E-04
  1.3131313131313133E-01  5.5555555555555558E-01  8.1677450139995089E-04
  1.4141414141414144E-01  5.5555555555555558E-01  8.5501035964016055E-04
  1.5151515151515152E-01  5.5555555555555558E-01  8.8903645657050358E-04
  1.6161616161616163E-01  5.5555555555555558E-01  9.1876181651395262E-04
  1.7171717171717174E-01  5.5555555555555558E-01  9.4410985593242622E-04
  1.8181818181818182E-01  5.5555555555555558E-01  9.6501916205426010E-04
  1.9191919191919193E-01  5.5555555555555558E-01  9.8144309907826992E-04
  2.0202020202020204E-01  5.5555555555555558E-01  9.9335145443648428E-04
  2.1212121212121213E-01  5.5555555555555558E-01  1.0007289296427844E-03
  2.2222222222222224E-01  5.5555555555555558E-01  1.0035775230264083E-03
  2.3232323232323235E-01  5.5555555555555558E-01  1.0019141083833589E-03
  2.4242424242424243E-01  5.5555555555555558E-01  9.9577331082002546E-04
  2.5252525252525254E-01  5.5555555555555558E-01  9.8520441774022668E-04
  2.6262626262626265E-01  5.5555555555555558E-01  9.7027452791946652E-04
  2.7272727272727276E-01  5.5555555555555558E-01  9.5106497698696003E-04
  2.8282828282828287E-01  5.5555555555555558E-01  9.2767463763036818E-04
  2.9292929292929293E-01  5.5555555555555558E-01  9.0021592332572751E-04
  3.0303030303030304E-01  5.5555555555555558E-01  8.6881825666077156E-04
  3.1313131313131315E-01  5.5555555555555558E-01  8.3362358361905307E-04
  3.2323232323232326E-01  5.5555555555555558E-01  7.9479012820520272E-04
  3.3333333333333337E-01  5.5555555555555558E-01  7.5248731828429706E-04
  3.4343434343434348E-01  5.5555555555555558E-01  7.0689988387639198E-04
  3.5353535353535359E-01  5.5555555555555558E-01  6.5822228403349667E-04
  3.6363636363636365E-01  5.5555555555555558E-01  6.0666288905532708E-04
  3.7373737373737376E-01  5.5555555555555558E-01  5.5243841836042566E-04
  3.8383838383838387E-01  5.5555555555555558E-01  4.9577750993688447E-04
  3.9393939393939398E-01  5.5555555555555558E-01  4.3691601958616990E-04
  4.0404040404040409E-01  5.5555555555555558E-01  3.7609917305370691E-04
  4.1414141414141420E-01  5.5555555555555558E-01  3.1357836151271084E-04
  4.2424242424242425E-01  5.5555555555555558E-01  2.4961165342888560E-04
  4.3434343434343436E-01  5.5555555555555558E-01  1.8446180742963918E-04
  4.4444444444444448E-01  5.5555555555555558E-01  1.1839605729387708E-04
  4.5454545454545459E-01  5.5555555555555558E-01  5.1683913601290506E-05
  4.6464646464646470E-01  5.5555555555555558E-01  1.5401950981471671E-05
  4.7474747474747481E-01  5.5555555555555558E-01  8.2589978755445741E-05
  4.8484848484848486E-01  5.5555555555555558E-01  1.4960612061928964E-04
  4.9494949494949497E-01  5.5555555555555558E-01  2.1618114416508649E-04
  5.0505050505050508E-01  5.5555555555555558E-01  2.8204420700662507E-04
  5.1515151515151525E-01  5.5555555555555558E-01  3.4693229277012763E-04
  5.2525252525252530E-01  5.5555555555555558E-01  4.1058266322128984E-04
  5.3535353535353536E-01  5.5555555555555558E-01  4.7274219160369017E-04
  5.4545454545454553E-01  5.5555555555555558E-01  5.3316092319187502E-04
  5.5555555555555558E-01  5.5555555555555558E-01  5.9159948898080317E-04
  5.6565656565656575E-01  5.5555555555555558E-01  6.4782473438045930E-04
  5.7575757575757580E-01  5.5555555555555558E-01  7.0161522275882814E-04
  5.8585858585858586E-01  5.5555555555555558E-01  7.5275794888282480E-04
  5.9595959595959602E-01  5.5555555555555558E-01  8.0105355724621003E-04
  6.0606060606060608E-01  5.5555555555555558E-01  8.4631222457777272E-04
  6.1616161616161624E-01  5.5555555555555558E-01  8.8836028181621049E-04
  6.2626262626262630E-01  5.5555555555555558E-01  9.2703415393984598E-04
  6.3636363636363646E-01  5.5555555555555558E-01  9.6218860776707007E-04
  6.4646464646464652E-01  5.5555555555555558E-01  9.9368943536920170E-04
  6.5656565656565657E-01  5.5555555555555558E-01  1.0214218182399495E-03
  6.6666666666666674E-01  5.5555555555555558E-01  1.0452837494545090E-03
  6.7676767676767680E-01  5.5555555555555558E-01  1.0651923858756413E-03
  6.8686868686868696E-01  5.5555555555555558E-01  1.0810800349794402E-03
  6.9696969696969702E-01  5.5555555555555558E-01  1.0928972802691996E-03
  7.0707070707070718E-01  5.5555555555555558E-01  1.1006118923915930E-03
  7.1717171717171724E-01  5.5555555555555558E-01  1.1042092575809274E-03
  7.2727272727272729E-01  5.5555555555555558E-01  1.1036928919547580E-03
  7.3737373737373746E-01  5.5555555555555558E-01  1.0990840180641591E-03
  7.4747474747474751E-01  5.5555555555555558E-01  1.0904216376193771E-03
  7.5757575757575768E-01  5.5555555555555558E-01  1.0777631477638301E-03
  7.6767676767676774E-01  5.5555555555555558E-01  1.0611825464695713E-03
  7.7777777777777779E-01  5.5555555555555558E-01  1.0407728312243738E-03
  7.8787878787878796E-01  5.5555555555555558E-01  1.0166423849772910E-03
  7.9797979797979801E-01  5.5555555555555558E-01  9.8891836772480577E-04
  8.0808080808080818E-01  5.5555555555555558E-01  9.5774267821108509E-04
  8.1818181818181823E-01  5.5555555555555558E-01  9.2327461418167391E-04
  8.2828282828282840E-01  5.5555555555555558E-01  8.8568818704037725E-04
  8.3838383838383845E-01  5.5555555555555558E-01  8.4517255888683215E-04
  8.4848484848484851E-01  5.5555555555555558E-01  8.0193169466371943E-04
  8.5858585858585867E-01  5.5555555555555558E-01  7.5618228889769070E-04
  8.6868686868686873E-01  5.5555555555555558E-01  7.0815540133803933E-04
  8.7878787878787890E-01  5.5555555555555558E-01  6.5809275569103588E-04
  8.8888888888888895E-01  5.5555555555555558E-01  6.0624926464464680E-04
  8.9898989898989912E-01  5.5555555555555558E-01  5.5288875261571971E-04
  9.0909090909090917E-01  5.5555555555555558E-01  4.9828670198528502E-04
  9.1919191919191923E-01  5.5555555555555558E-01  4.4272557428642531E-04
  9.2929292929292939E-01  5.5555555555555558E-01  3.8649817913263905E-04
  9.3939393939393945E-01  5.5555555555555558E-01  3.2990183430439414E-04
  9.4949494949494961E-01  5.5555555555555558E-01  2.7324325049286083E-04
  9.5959595959595967E-01  5.5555555555555558E-01  2.1683095622198066E-04
  9.6969696969696972E-01  5.5555555555555558E-01  1.6098166791056641E-04
  9.7979797979797989E-01  5.5555555555555558E-01  1.0601192933413010E-04
  9.8989898989898994E-01  5.5555555555555558E-01  5.2244143064112968E-05
  1.0000000000000000E+00  5.5555555555555558E-01  2.9875950883889612E-27
  0.0000000000000000E+00  5.6565656565656575E-01  0.0000000000000000E+00
  1.0101010101010102E-02  5.6565656565656575E-01  8.0388142882119009E-05
  2.0202020202020204E-02  5.6565656565656575E-01  1.5841948905478850E-04
  3.0303030303030304E-02  5.6565656565656575E-01  2.3390433493712581E-04
  4.0404040404040407E-02  5.6565656565656575E-01  3.0665539482717716E-04
  5.0505050505050511E-02  5.6565656565656575E-01  3.7648933144883841E-04
  6.0606060606060608E-02  5.6565656565656575E-01  4.4322768307479636E-04
  7.0707070707070718E-02  5.6565656565656575E-01  5.0669807095145877E-04
  8.0808080808080815E-02  5.6565656565656575E-01  5.6673547927049153E-04
  9.0909090909090912E-02  5.6565656565656575E-01  6.2318277040410641E-04
  1.0101010101010102E-01  5.6565656565656575E-01  6.7589246486341337E-04
  1.1111111111111112E-01  5.6565656565656575E-01  7.2472664726062972E-04
  1.2121212121212122E-01  5.6565656565656575E-01  7.6955888824707924E-04
  1.3131313131313133E-01  5.6565656565656575E-01  8.1027408834338614E-04
  1.4141414141414144E-01  5.6565656565656575E-01  8.4676985247389338E-04
  1.5151515151515152E-01  5.6565656565656575E-01  8.7895695761260680E-04
  1.6161616161616163E-01  5.6565656565656575E-01  9.0675957663988345E-04
  1.7171717171717174E-01  5.6565656565656575E-01  9.3011677312536487E-04
  1.8181818181818182E-01  5.6565656565656575E-01  9.4898138631376754E-04
  1.9191919191919193E-01  5.6565656565656575E-01  9.6332251390629368E-04
  2.0202020202020204E-01  5.6565656565656575E-01  9.7312325858223852E-04
  2.1212121212121213E-01  5.6565656565656575E-01  9.7838387387895443E-04
  2.2222222222222224E-01  5.6565656565656575E-01  9.7911876354145463E-04
  2.3232323232323235E-01  5.6565656565656575E-01  9.7535987344000584E-04
  2.4242424242424243E-01  5.6565656565656575E-01  9.6715332758737574E-04
  2.5252525252525254E-01  5.6565656565656575E-01  9.5456276287696153E-04
  2.6262626262626265E-01  5.6565656565656575E-01  9.3766579829012461E-04
  2.7272727272727276E-01  5.6565656565656575E-01  9.1655724699308367E-04
  2.8282828282828287E-01  5.6565656565656575E-01  8.9134535623323614E-04
  2.9292929292929293E-01  5.6565656565656575E-01  8.6215510162421694E-04
  3.0303030303030304E-01  5.6565656565656575E-01  8.2912389786518929E-04
  3.1313131313131315E-01  5.6565656565656575E-01  7.9240533293509522E-04
  3.2323232323232326E-01  5.6565656565656575E-01  7.5216405389411805E-04
  3.3333333333333337E-01  5.6565656565656575E-01  7.0858009463701784E-04
  3.4343434343434348E-01  5.6565656565656575E-01  6.6184308035322382E-04
  3.5353535353535359E-01  5.6565656565656575E-01  6.1215665405038296E-04
  3.6363636363636365E-01  5.6565656565656575E-01  5.5973291170486879E-04
  3.7373737373737376E-01  5.6565656565656575E-01  5.0479572047693359E-04
  3.8383838383838387E-01  5.6565656565656575E-01  4.4757675568156961E-04
  3.9393939393939398E-01  5.6565656565656575E-01  3.8831649918353466E-04
  4.0404040404040409E-01  5.6565656565656575E-01  3.2726266658778311E-04
  4.1414141414141420E-01  5.6565656565656575E-01  2.6466887232617795E-04
  4.2424242424242425E-01  5.6565656565656575E-01  2.0079455230689877E-04
  4.3434343434343436E-01  5.6565656565656575E-01  1.3590319053865369E-04
  4.4444444444444448E-01  5.6565656565656575E-01  7.0261082613744794E-05
  4.5454545454545459E-01  5.6565656565656575E-01  4.1382245399340493E-06
  4.6464646464646470E-01  5.6565656565656575E-01  6.2197039525150650E-05
  4.7474747474747481E-01  5.6565656565656575E-01  1.2847215669599578E-04
  4.8484848484848486E-01  5.6565656565656575E-01  1.9442091595126145E-04
  4.9494949494949497E-01  5.6565656565656575E-01  2.5977302464097056E-04
  5.0505050505050508E-01  5.6565656565656575E-01  3.2426783613703997E-04
  5.1515151515151525E-01  5.6565656565656575E-01  3.8764263935541610E-04
  5.2525252525252530E-01  5.6565656565656575E-01  4.4964556389900663E-04
  5.3535353535353536E-01  5.6565656565656575E-01  5.1002643814092958E-04
  5.4545454545454553E-01  5.6565656565656575E-01  5.6854590257024548E-04
  5.5555555555555558E-01  5.6565656565656575E-01  6.2497023859609945E-04
  5.6565656565656575E-01  5.6565656565656575E-01  6.7907703922450173E-04
  5.7575757575757580E-01  5.6565656565656575E-01  7.3065202594320856E-04
  5.8585858585858586E-01  5.6565656565656575E-01  7.7949427001908135E-04
  5.9595959595959602E-01  5.6565656565656575E-01  8.2541171903350750E-04
  6.0606060606060608E-01  5.6565656565656575E-01  8.6822866021808482E-04
  6.1616161616161624E-01  5.6565656565656575E-01  9.0777844958950021E-04
  6.2626262626262630E-01  5.6565656565656575E-01  9.4391314595585894E-04
  6.3636363636363646E-01  5.6565656565656575E-01  9.7649500878292585E-04
  6.4646464646464652E-01  5.6565656565656575E-01  1.0054055661699267E-03
  6.5656565656565657E-01  5.6565656565656575E-01  1.0305391515507841E-03
  6.6666666666666674E-01  5.6565656565656575E-01  1.0518082449474115E-03
  6.7676767676767680E-01  5.6565656565656575E-01  1.0691414404273103E-03
  6.8686868686868696E-01  5.6565656565656575E-01  1.0824838446898341E-03
  6.9696969696969702E-01  5.6565656565656575E-01  1.0917993118339695E-03
  7.0707070707070718E-01  5.6565656565656575E-01  1.0970673278031563E-03
  7.1717171717171724E-01  5.6565656565656575E-01  1.0982871036369990E-03
  7.2727272727272729E-01  5.6565656565656575E-01  1.0954738983373375E-03
  7.3737373737373746E-01  5.6565656565656575E-01  1.0886619114019527E-03
  7.4747474747474751E-01  5.6565656565656575E-01  1.0779028093990174E-03
  7.5757575757575768E-01  5.6565656565656575E-01  1.0632652415898721E-03
  7.6767676767676774E-01  5.6565656565656575E-01  1.0448369863601185E-03
  7.7777777777777779E-01  5.6565656565656575E-01  1.0227205029745977E-03
  7.8787878787878796E-01  5.6565656565656575E-01  9.9703849540712548E-04
  7.9797979797979801E-01  5.6565656565656575E-01  9.6792643316870211E-04
  8.0808080808080818E-01  5.6565656565656575E-01  9.3553999592991958E-04
  8.1818181818181823E-01  5.6565656565656575E-01  9.0004660475810183E-04
  8.2828282828282840E-01  5.6565656565656575E-01  8.6163238136360539E-04
  8.3838383838383845E-01  5.6565656565656575E-01  8.2049523557103368E-04
  8.4848484848484851E-01  5.6565656565656575E-01  7.7684887309721813E-04
  8.5858585858585867E-01  5.6565656565656575E-01  7.3091963111154064E-04
  8.6868686868686873E-01  5.6565656565656575E-01  6.8294588776099223E-04
  8.7878787878787890E-01  5.6565656565656575E-01  6.3317961547177813E-04
  8.8888888888888895E-01  5.6565656565656575E-01  5.8188107210707066E-04
  8.9898989898989912E-01  5.6565656565656575E-01  5.2932438244396069E-04
  9.0909090909090917E-01  5.6565656565656575E-01  4.7578898394430824E-04
  9.1919191919191923E-01  5.6565656565656575E-01  4.2156722687629604E-04
  9.2929292929292939E-01  5.6565656565656575E-01  3.6695492949354481E-04
  9.3939393939393945E-01  5.6565656565656575E-01  3.1225866819128848E-04
  9.4949494949494961E-01  5.6565656565656575E-01  2.5778753611966412E-04
  9.5959595959595967E-01  5.6565656565656575E-01  2.0385854477689532E-04
  9.6969696969696972E-01  5.6565656565656575E-01  1.5079062579480946E-04
  9.7979797979797989E-01  5.6565656565656575E-01  9.8907712053102604E-05
  9.8989898989898994E-01  5.6565656565656575E-01  4.8534989752621759E-05
  1.0000000000000000E+00  5.6565656565656575E-01  2.9126438681085227E-27
  0.0000000000000000E+00  5.7575757575757580E-01  0.0000000000000000E+00
  1.0101010101010102E-02  5.7575757575757580E-01  8.1083797421603409E-05
  2.0202020202020204E-02  5.7575757575757580E-01  1.5951749260576916E-04
  3.0303030303030304E-02  5.7575757575757580E-01  2.3512745365852111E-04
  4.0404040404040407E-02  5.7575757575757580E-01  3.0774266261285327E-04
  5.0505050505050511E-02  5.7575757575757580E-01  3.7719596947014553E-04
  6.0606060606060608E-02  5.7575757575757580E-01  4.4332501046784404E-04
  7.0707070707070718E-02  5.7575757575757580E-01  5.0597391569784400E-04
  8.0808080808080815E-02  5.7575757575757580E-01  5.6499347796074668E-04
  9.0909090909090912E-02  5.7575757575757580E-01  6.2024328806606441E-04
  1.0101010101010102E-01  5.7575757575757580E-01  6.7159154460925345E-04
  1.1111111111111112E-01  5.7575757575757580E-01  7.1891689817432409E-04
  1.2121212121212122E-01  5.7575757575757580E-01  7.6210875004780235E-04
  1.3131313131313133E-01  5.7575757575757580E-01  8.0106797247737112E-04
  1.4141414141414144E-01  5.7575757575757580E-01  8.3570833101712203E-04
  1.5151515151515152E-01  5.7575757575757580E-01  8.6595570240888254E-04
  1.6161616161616163E-01  5.7575757575757580E-01  8.9175069127104655E-04
  1.7171717171717174E-01  5.7575757575757580E-01  9.1304652388993072E-04
  1.8181818181818182E-01  5.7575757575757580E-01  9.2981247774468791E-04
  1.9191919191919193E-01  5.7575757575757580E-01  9.4203093383331987E-04
  2.0202020202020204E-01  5.7575757575757580E-01  9.4970109856921513E-04
  2.1212121212121213E-01  5.7575757575757580E-01  9.5283570473574412E-04
  2.2222222222222224E-01  5.7575757575757580E-01  9.5146458897845082E-04
  2.3232323232323235E-01  5.7575757575757580E-01  9.4563139946113176E-04
  2.4242424242424243E-01  5.7575757575757580E-01  9.3539677310832878E-04
  2.5252525252525254E-01  5.7575757575757580E-01  9.2083518022676781E-04
  2.6262626262626265E-01  5.7575757575757580E-01  9.0203772930663425E-04
  2.7272727272727276E-01  5.7575757575757580E-01  8.7910895705291313E-04
  2.8282828282828287E-01  5.7575757575757580E-01  8.5216963241807186E-04
  2.9292929292929293E-01  5.7575757575757580E-01  8.2135298926348040E-04
  3.0303030303030304E-01  5.7575757575757580E-01  7.8680810930616119E-04
  3.1313131313131315E-01  5.7575757575757580E-01  7.4869510038836577E-04
  3.2323232323232326E-01  5.7575757575757580E-01  7.0718933229553678E-04
  3.3333333333333337E-01  5.7575757575757580E-01  6.6247572365095539E-04
  3.4343434343434348E-01  5.7575757575757580E-01  6.1475313123280880E-04
  3.5353535353535359E-01  5.7575757575757580E-01  5.6422904998708594E-04
  3.6363636363636365E-01  5.7575757575757580E-01  5.1112243089116111E-04
  3.7373737373737376E-01  5.7575757575757580E-01  4.5566068007366382E-04
  3.8383838383838387E-01  5.7575757575757580E-01  3.9807933445108252E-04
  3.9393939393939398E-01  5.7575757575757580E-01  3.3862220817295680E-04
  4.0404040404040409E-01  5.7575757575757580E-01  2.7753824983371917E-04
  4.1414141414141420E-01  5.7575757575757580E-01  2.1508318907064675E-04
  4.2424242424242425E-01  5.7575757575757580E-01  1.5151654424168601E-04
  4.3434343434343436E-01  5.7575757575757580E-01  8.7100912453933811E-05
  4.4444444444444448E-01  5.7575757575757580E-01  2.2103296525950158E-05
